Date,Close,High,Low,Open,Volume
2011-02-16,20.735429763793945,20.773799699054784,20.41311733095759,20.758451139462768,70817900
2011-02-17,20.88123321533203,21.004020207924324,20.651010714624277,20.697054922022037,57207300
2011-02-18,20.766122817993164,20.881234073075493,20.712404329869347,20.819841306116984,68667800
2011-02-22,20.405447006225586,20.796826569365543,20.351728500960796,20.551255423172506,60889000
2011-02-23,20.405447006225586,20.612648209720767,20.282661433129068,20.359402782244263,60234100
2011-02-24,20.5435791015625,20.7661273818023,20.336377918645915,20.443814918505176,64494200
2011-02-25,20.37474822998047,20.681713601565654,20.336378290392005,20.651016478919388,53006300
2011-02-28,20.39777374267578,20.612649238175504,20.344055234730742,20.48218937728631,51379900
2011-03-01,20.075464248657227,20.55125953744806,20.0677899658374,20.41312537413073,60055000
2011-03-02,20.014062881469727,20.236612596808193,19.983367227051513,20.037085720072753,48658200
2011-03-03,20.10614776611328,20.259628927428768,20.090799210866095,20.152191968136048,68271500
2011-03-04,19.914306640625,20.13685496450003,19.799193873954863,20.121506400448062,70437200
2011-03-07,19.737791061401367,20.15986757624184,19.607331260627966,20.05242914613976,64980400
2011-03-08,19.88359832763672,19.96801391871762,19.684071498357465,19.77616136714743,50549800
2011-03-09,19.86825180053711,19.93731884325083,19.691747786366033,19.80685903631591,39789100
2011-03-10,19.49989891052246,19.73012145405035,19.453854694560732,19.661055861967373,66549500
2011-03-11,19.707094192504883,19.837553985201325,19.461523162421887,19.499893086977806,49905800
2011-03-14,19.71477508544922,19.76849358334026,19.453855412504783,19.56129240828686,54473400
2011-03-15,19.484548568725586,19.545941338966475,19.185258996766148,19.246651767007034,76067300
2011-03-16,19.024105072021484,19.400136003314415,18.939689457175586,19.35409032409708,100725400
2011-03-17,19.016427993774414,19.35408747603102,18.99340515755369,19.231301943625162,62497000
2011-03-18,19.03177261352539,19.323389312870223,19.03177261352539,19.23129944367743,85486700
2011-03-21,19.438507080078125,19.630359696922053,19.300372961755407,19.323395802715627,46878100
2011-03-22,19.41549301147461,19.538278624634483,19.361774488682162,19.41549301147461,30895600
2011-03-23,19.599660873413086,19.65337936325711,19.32339268139346,19.3617626130766,43969000
2011-03-24,19.80685806274414,19.852903731435962,19.56896129604527,19.64570261347942,38696700
2011-03-25,19.66105079650879,19.914296114631227,19.638027962599892,19.89894755869196,57029800
2011-03-28,19.49989891052246,19.73779573399718,19.47687607068198,19.69175151803545,48973200
2011-03-29,19.561294555664062,19.584317398881577,19.415486142725364,19.446183267015385,40763500
2011-03-30,19.653385162353516,19.737799329708203,19.568969531279325,19.645710881008636,41999300
2011-03-31,19.484548568725586,19.707098275673243,19.446178636219695,19.645705505432353,63233700
2011-04-01,19.553617477416992,19.591988877290433,19.42315764528578,19.591988877290433,63114200
2011-04-04,19.607328414916992,19.691743998377202,19.49989146412667,19.530588572191718,35433700
2011-04-05,19.783838272094727,20.0908021026272,19.75314115718198,19.814533923288472,73651100
2011-04-06,20.067787170410156,20.190572750983897,19.845238854515095,19.93732730808561,65581400
2011-04-07,20.10614776611328,20.152191968136048,19.929642308208223,20.098473488489688,46134700
2011-04-08,20.00638771057129,20.16754464617399,19.921972103173726,20.083129038776427,39887600
2011-04-11,19.937313079833984,20.14451414807809,19.79917903433791,20.098469954152247,34286300
2011-04-12,19.67639923095703,19.83755615187493,19.60733218823778,19.822207594888663,36920400
2011-04-13,19.668720245361328,19.85289995768089,19.61500177248421,19.684068798674392,38144700
2011-04-14,19.507568359375,19.522916915467547,19.254323038723413,19.507568359375,55239900
2011-04-15,19.469200134277344,19.61500703874203,19.323391766093657,19.53826571529172,65080400
2011-04-18,19.246660232543945,19.40014295751424,18.97039191308531,19.262008797784926,58045100
2011-04-19,19.300371170043945,19.31571972925924,19.0854971959065,19.185259903367573,38892400
2011-04-20,19.768491744995117,19.95267006223095,19.576639148242897,19.599661986792057,61608600
2011-04-21,19.584318161010742,19.86825925314583,19.461532586511325,19.791519366873324,46892300
2011-04-25,19.653385162353516,19.661059443698395,19.44618395720023,19.61501375562911,33525100
2011-04-26,20.098482131958008,20.29033476389879,19.699428306228516,19.753146808976826,69200000
2011-04-27,20.244285583496094,20.251959863095212,20.052432984675658,20.18289281042232,52689000
2011-04-28,20.497526168823242,20.62031315001683,20.25962941168074,20.30567361480407,80200000
2011-04-29,19.89127540588379,20.443810305259806,19.46152603970244,20.37474325987293,319317900
