Date,Close,High,Low,Open,Volume
2011-02-15,10.783682823181152,10.78578068114574,10.713270164838846,10.762409007231335,284174800
2011-02-16,10.88046646118164,10.93350019292782,10.801663155600435,10.810651462619273,481157600
2011-02-17,10.735747337341309,10.794774622111646,10.682412755127949,10.704286654664868,530583200
2011-02-18,10.50383186340332,10.771700869743892,10.47266962364779,10.748029953055811,816057200
2011-02-22,10.145772933959961,10.349221994367046,10.119106449241118,10.251841999313772,872555600
2011-02-23,10.265923500061035,10.326447744492814,10.145771121418292,10.150566111198051,671854400
2011-02-24,10.273715019226074,10.341731396841354,10.138582374862674,10.307873626560848,499900800
2011-02-25,10.43191909790039,10.440008893543814,10.331243507353829,10.345026003620628,380018800
2011-02-28,10.583233833312988,10.638365427499233,10.520610915927518,10.524206559039483,403074000
2011-03-01,10.466379165649414,10.658442059135641,10.417539540638746,10.650951535080893,456136800
2011-03-02,10.55057430267334,10.61739214015287,10.439111761276767,10.485854323823364,602590800
2011-03-03,10.773499488830566,10.780390738468135,10.664434041907855,10.702487533607895,500788400
2011-03-04,10.78668212890625,10.795371199085269,10.719265025558704,10.788779187187945,453266800
2011-03-07,10.647656440734863,10.836722973674583,10.526306264756316,10.828632375203602,546123200
2011-03-08,10.659638404846191,10.708778056718748,10.554467852398304,10.634169668203125,356316800
2011-03-09,10.561059951782227,10.629675602821306,10.505029850841034,10.62757774443881,453306000
2011-03-10,10.38727855682373,10.480164432950254,10.334244004361079,10.46068762657478,507539200
2011-03-11,10.546679496765137,10.556567916655354,10.337239259058032,10.34712607875084,471080400
2011-03-14,10.593719482421875,10.681211854347914,10.526303182230858,10.582333280570245,435957200
2011-03-15,10.35012149810791,10.422331994183857,10.190418623282493,10.250344405925496,721081200
2011-03-16,9.888090133666992,10.277310050959692,9.775729100776479,10.247347162195455,1162011200
2011-03-17,10.026822090148926,10.175738054204947,9.907568984064627,10.092440582106493,659422400
2011-03-18,9.907864570617676,10.133485910731126,9.88778930236614,10.101425168867221,753214000
2011-03-21,10.166449546813965,10.179632773373774,10.045398611427286,10.067272510251017,409402000
2011-03-22,10.22337818145752,10.265926627842973,10.161654570701288,10.264128806164713,325922800
2011-03-23,10.163153648376465,10.194015055201975,10.066072873239579,10.165849980975292,372996400
2011-03-24,10.336338996887207,10.367201201379775,10.153265228739473,10.24285467274555,404712000
2011-03-25,10.533196449279785,10.548776770490415,10.397762948964246,10.429224428481751,448910000
